,Unnamed: 0,frame_id,img_timestamp,identified_person,identification_confidence,face_id,age_low,age_high,smile,eyeglasses,sunglasses,gender,beard,mustache,eyesopen,mouthopen,confused,calm,happy,disgusted,angry,fear,sad,surprised,emotions,min_timestamp,min_upgrade,main_emotion,mainE_confidence
10,31,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00011.png,177,P3,99.9946975708008,1,23,35,False,False,False,Male,True,False,True,True,14.185688972473098,6.223547458648679,20.691104888915998,25.772714614868196,4.35031509399414,2.50372695922852,0.390202552080154,25.882698059082,15.075737506151157,2.95,2.57,surprised,25.882698059082
11,34,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00012.png,197,P3,99.9973983764648,1,18,30,False,False,False,Male,True,False,True,False,1.10781455039978,0.47889366745948797,0.0759924799203873,0.0294731147587299,0.072238065302372,96.98452758789058,0.104478105902672,1.1465864181518601,-96.24362651631232,3.283333333333333,3.17,fear,96.98452758789058
12,37,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00013.png,217,P3,99.9946975708008,1,36,52,False,False,False,Male,False,False,False,False,0.281936079263687,86.58346557617192,0.385534793138504,0.0706235989928246,0.17777544260025,0.323000013828278,11.8783121109009,0.29935058951377896,98.64887882024055,3.6166666666666667,3.37,calm,86.58346557617192
13,40,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00014.png,237,P3,99.9946975708008,1,26,40,False,False,False,Male,True,False,True,True,3.9114608764648398,14.2234401702881,11.221153259277301,38.367012023925795,25.492980957031197,1.74256706237793,2.33521366119385,2.70616722106934,11.957915306091222,3.95,3.57,disgusted,38.367012023925795
14,43,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00015.png,257,P3,99.9946975708008,1,26,40,False,False,False,Male,True,False,True,False,0.588306128978729,97.1926116943359,0.0834430605173111,0.156392857432365,0.7854337096214291,0.146637603640556,0.259460359811783,0.78771710395813,98.2173293381929,4.283333333333333,4.17,calm,97.1926116943359
15,46,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00016.png,277,P3,99.9973983764648,1,24,38,False,False,False,Male,True,False,True,False,2.33791422843933,94.81927490234379,0.062277790158987,0.27594506740570096,1.32775747776031,0.11669255048036599,0.498040378093719,0.562102794647217,94.53890149667863,4.616666666666666,4.37,calm,94.81927490234379
16,51,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00017.png,297,P3,99.9946975708008,3,24,38,False,False,False,Male,True,False,True,False,3.12700796127319,90.17776489257808,1.56571078300476,0.623113691806793,1.33193910121918,0.373985350131989,2.2264456748962402,0.574036240577698,91.75178968906398,4.95,4.57,calm,90.17776489257808
17,53,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00018.png,317,P3,99.9973983764648,2,26,40,False,False,False,Male,True,False,True,False,1.4785836935043302,93.87298583984379,0.11258447915315599,0.111087433993816,0.609987378120422,0.158072829246521,3.5742130279541002,0.0824934765696526,96.50452024489645,5.283333333333333,5.17,calm,93.87298583984379
18,55,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00019.png,337,P3,99.9973983764648,1,19,31,True,False,False,Male,True,False,True,True,0.14000546932220498,0.14830388128757502,98.54745483398442,0.142522782087326,0.26680725812912,0.20663219690322898,0.0892169773578644,0.45906090736389205,99.02168340981011,5.616666666666666,5.37,happy,98.54745483398442
19,58,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00020.png,357,P3,99.9973983764648,1,28,44,False,False,False,Male,False,False,False,True,6.56384372711182,0.377779453992844,0.985636293888092,1.15370273590088,0.518553912639618,2.40413069725037,87.5522232055664,0.444124221801758,79.75663992762564,5.95,5.57,sad,87.5522232055664
20,63,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00021.png,377,P3,99.9946975708008,3,26,40,False,False,False,Male,True,False,True,False,9.15950107574463,82.92864990234379,1.58284664154053,1.66435110569,1.0727968215942398,0.467838704586029,2.4033432006835898,0.7206745743751529,77.41662025451664,6.283333333333333,6.17,calm,82.92864990234379
21,65,//Users/rentaluser/desktop/thesisVideo/videos/editedvideo/videoFaceAnalysis_temp_round2_2/00022.png,397,P3,99.99639892578121,2,22,34,False,False,False,Male,True,False,False,False,0.0822165012359619,99.53722381591801,0.0492043867707253,0.0231939144432545,0.0438691712915897,0.0145948305726051,0.203671187162399,0.0460179038345814,99.75998121872549,6.616666666666666,6.37,calm,99.53722381591801
